subj,cond,block,trial,key1,key2,sim,mystery
RT,C,1,45,s_m107_xdc,s_m107_gc,0.528,2.224
RT,C,1,46,s_f108_yxr,s_f108_hxr,0.156,2.409
RT,C,1,47,s_m102_ta,s_m102_la,0.476,2.588
RT,C,1,48,s_f106_re,s_f106_xce,0.640,2.111
RT,C,1,49,s_f101_nu,s_f101_xzu,0.328,2.195
RT,C,1,50,s_f108_txe,s_f108_xcxe,0.680,2.023
RT,C,1,51,s_m112_fxu,s_m112_dxu,0.616,1.823
RT,C,1,52,s_m107_gxu,s_m107_xsxu,0.660,2.477
RT,C,1,53,s_f103_xcxu,s_f103_bxu,0.240,2.336
RT,C,1,54,s_f108_dxr,s_f108_xtxr,0.628,1.970
RT,C,1,55,s_f106_me,s_f106_xce,0.692,3.181
RT,C,1,56,s_f103_nxw,s_f103_xtxw,0.272,1.656
RT,C,1,57,s_m114_xjxi,s_m114_pxi,0.644,1.994
RT,C,1,58,s_f113_gxi,s_f113_sxi,0.784,1.832
RT,C,1,59,s_m112_lxy,s_m112_wxy,-0.372,1.777
RT,C,1,60,s_f106_xcc,s_f106_vc,0.620,1.668
RT,C,1,61,s_f109_yxe,s_f109_mxe,-0.676,2.390
RT,C,1,62,s_f106_xdc,s_f106_mc,0.468,2.203
RT,C,1,63,s_f106_xcxw,s_f106_xtxw,0.380,3.766
RT,C,1,64,s_m110_xdo,s_m110_xjo,0.668,1.645
RT,C,1,65,s_m111_txi,s_m111_xsxi,0.752,1.625
RT,C,1,66,s_f105_xsxo,s_f105_lxo,0.784,1.469
RT,C,1,67,s_m111_yxw,s_m111_dxw,0.892,2.164
RT,C,1,68,s_f106_xcxq,s_f106_wxq,0.748,2.638
RT,C,1,69,s_m112_xzxi,s_m112_bxi,0.796,2.652
RT,C,1,70,s_m112_pxw,s_m112_gxw,0.780,1.482
RT,C,1,71,s_m102_xsi,s_m102_ri,0.808,1.612
RT,C,1,72,s_f103_pc,s_f103_zc,0.580,1.866
RT,C,1,73,s_m107_rxw,s_m107_txw,0.744,1.533
RT,C,1,74,s_f101_mi,s_f101_bi,0.828,1.494
RT,C,1,75,s_f105_xzxr,s_f105_hxr,0.300,1.838
RT,C,1,76,s_f106_xdxi,s_f106_lxi,0.280,2.944
RT,C,1,77,s_m104_fxe,s_m104_mxe,-0.192,2.270
RT,C,1,78,s_f108_mi,s_f108_zi,0.832,1.405
RT,C,1,79,s_m104_ga,s_m104_ka,-0.764,2.642
RT,C,1,80,s_m110_li,s_m110_yi,-0.184,2.385
RT,C,1,81,s_f105_xca,s_f105_sa,0.720,1.530
RT,C,1,82,s_m111_xcxi,s_m111_zxi,0.724,2.023
RT,C,1,83,s_m102_tu,s_m102_xju,-0.884,4.575
RT,C,1,84,s_f109_xji,s_f109_yi,0.464,5.376
RT,C,1,85,s_f113_dxq,s_f113_xjxq,0.508,1.531
RT,C,1,86,s_f103_gc,s_f103_yc,0.724,2.306
RT,C,1,87,s_m110_fxe,s_m110_hxe,-0.188,2.741
RT,C,1,88,s_f108_ma,s_f108_ra,-0.180,2.201
RT,C,1,89,s_m104_fi,s_m104_si,0.608,1.355
RT,C,1,90,s_f103_vxu,s_f103_zxu,0.760,1.726
RT,C,1,91,s_m104_pi,s_m104_bi,-0.688,2.658
RT,C,1,92,s_f106_sxq,s_f106_xjxq,0.456,1.794
RT,C,1,93,s_f109_fxo,s_f109_nxo,0.328,1.497
RT,C,1,94,s_m104_pxo,s_m104_yxo,-0.300,2.658
RT,C,1,95,s_m114_xjxy,s_m114_xzxy,0.532,1.677
RT,C,1,96,s_f106_fxi,s_f106_xsxi,-0.156,2.303
RT,C,1,97,s_f113_fc,s_f113_xcc,0.336,1.421
RT,C,1,98,s_m114_mxw,s_m114_pxw,0.380,3.446
RT,C,1,99,s_f105_lu,s_f105_hu,-0.476,2.918
RT,C,1,100,s_m114_se,s_m114_we,0.440,2.858
RT,C,1,101,s_f109_zi,s_f109_wi,0.276,2.310
RT,C,1,102,s_f101_xdxo,s_f101_sxo,0.556,1.595
RT,C,1,103,s_f113_xdxq,s_f113_xtxq,-0.916,2.526
RT,C,1,104,s_f105_gxo,s_f105_vxo,0.232,1.919
RT,C,1,105,s_m112_rxq,s_m112_xzxq,0.364,1.976
RT,C,1,106,s_m102_yxr,s_m102_wxr,-0.424,4.215
RT,C,1,107,s_m110_ya,s_m110_xza,0.420,2.047
RT,C,1,108,s_f101_xjxe,s_f101_lxe,-0.340,1.666
RT,C,1,109,s_m104_kxr,s_m104_bxr,-0.296,2.031
RT,C,1,110,s_f109_zu,s_f109_bu,0.376,4.164
RT,C,1,111,s_f103_rxy,s_f103_vxy,-0.536,2.371
RT,C,1,112,s_f101_xcxe,s_f101_kxe,0.556,1.770
RT,C,1,113,s_f109_kxe,s_f109_sxe,0.700,1.391
RT,C,1,114,s_m104_fxe,s_m104_xjxe,-0.224,2.860
RT,C,1,115,s_f103_xsxw,s_f103_dxw,0.228,1.672
RT,C,1,116,s_f108_xtu,s_f108_yu,-0.540,1.900
RT,C,1,117,s_f113_dxy,s_f113_rxy,-0.328,2.250
RT,C,1,118,s_m110_yi,s_m110_vi,0.600,1.204
RT,C,1,119,s_m111_xjxw,s_m111_wxw,0.704,1.814
RT,C,1,120,s_m102_lxo,s_m102_fxo,0.556,2.559
RT,C,1,121,s_m111_xte,s_m111_xje,0.708,1.834
RT,C,1,122,s_m114_zxu,s_m114_gxu,0.692,4.397
RT,C,1,123,s_m107_txq,s_m107_zxq,0.728,4.177
RT,C,2,0,s_m107_nxu,s_m107_hxu,0.316,2.225
RT,C,2,1,s_f106_xjxq,s_f106_sxq,0.528,1.355
RT,C,2,2,s_m110_yi,s_m110_li,-0.084,2.288
RT,C,2,3,s_f113_bxw,s_f113_fxw,0.596,1.775
RT,C,2,4,s_m112_nxq,s_m112_gxq,-0.556,3.529
RT,C,2,5,s_m112_kc,s_m112_xzc,0.676,1.864
RT,C,2,6,s_m110_hxe,s_m110_fxe,0.652,2.068
RT,C,2,7,s_m104_yxo,s_m104_pxo,0.640,1.497
RT,C,2,8,s_m114_bc,s_m114_xjc,0.716,1.978
RT,C,2,9,s_f101_sxo,s_f101_xdxo,-0.256,2.747
RT,C,2,10,s_m104_ko,s_m104_ho,-0.368,2.658
RT,C,2,11,s_m102_xjxe,s_m102_zxe,-0.464,1.940
RT,C,2,12,s_f113_xjxq,s_f113_dxq,-0.836,2.534
RT,C,2,13,s_m111_xsxi,s_m111_txi,0.488,1.862
RT,C,2,14,s_f109_ro,s_f109_xjo,0.528,1.849
RT,C,2,15,s_f105_ki,s_f105_pi,0.280,1.839
RT,C,2,16,s_f113_rxy,s_f113_dxy,-0.268,1.547
RT,C,2,17,s_m102_xda,s_m102_wa,0.232,3.471
RT,C,2,18,s_f103_nxi,s_f103_xjxi,-0.404,2.079
RT,C,2,19,s_m111_fe,s_m111_ge,0.440,1.625
RT,C,2,20,s_f101_bi,s_f101_mi,0.604,1.894
RT,C,2,21,s_f105_bxe,s_f105_xdxe,-0.404,2.400
RT,C,2,22,s_m110_ka,s_m110_na,0.520,1.365
RT,C,2,23,s_m111_nxy,s_m111_pxy,0.744,1.867
RT,C,2,24,s_f103_xtxq,s_f103_lxq,-0.932,1.984
RT,C,2,25,s_m102_txe,s_m102_pxe,-0.392,3.299
RT,C,2,26,s_f109_fa,s_f109_wa,-0.504,1.979
RT,C,2,27,s_f113_xcc,s_f113_fc,0.432,1.396
RT,C,2,28,s_f113_yxq,s_f113_txq,0.460,1.678
RT,C,2,29,s_m104_bxr,s_m104_kxr,0.580,1.075
RT,C,2,30,s_f103_zc,s_f103_pc,0.212,2.651
RT,C,2,31,s_m110_vi,s_m110_yi,0.736,1.844
RT,C,2,32,s_m102_mo,s_m102_do,0.764,1.393
RT,C,2,33,s_m104_zo,s_m104_no,0.832,1.689
RT,C,2,34,s_f101_hu,s_f101_xcu,0.780,2.251
RT,C,2,35,s_m110_do,s_m110_xzo,0.832,1.562
RT,C,2,36,s_m111_xzxq,s_m111_fxq,0.836,1.456
RT,C,2,37,s_m112_rxy,s_m112_wxy,-0.644,2.454
RT,C,2,38,s_m110_xcxe,s_m110_nxe,0.708,2.645
RT,C,2,39,s_f109_wo,s_f109_do,0.704,1.351
RT,C,2,40,s_f103_vxy,s_f103_rxy,-0.416,2.246
RT,C,2,41,s_m107_zc,s_m107_yc,0.520,1.540
RT,C,2,0,s_m107_nxu,s_m107_hxu,0.556,2.990
RT,C,2,1,s_f106_xjxq,s_f106_sxq,0.476,1.790
RT,C,2,42,s_m114_zxq,s_m114_xzxq,0.640,1.622
RT,C,2,43,s_m104_ka,s_m104_ga,-0.248,2.627
RT,C,2,44,s_f106_gxw,s_f106_xjxw,0.224,1.375
RT,C,2,45,s_m112_me,s_m112_se,0.712,2.091
RT,C,2,46,s_m110_nu,s_m110_wu,0.688,2.579
RT,C,2,47,s_m102_lu,s_m102_gu,-0.204,2.354
RT,C,2,48,s_f108_xjo,s_f108_xco,0.808,1.621
RT,C,2,49,s_f101_yo,s_f101_xco,0.800,1.763
RT,C,2,50,s_f108_so,s_f108_xzo,-0.456,2.178
RT,C,2,51,s_m104_ya,s_m104_fa,-0.728,2.479
RT,C,2,52,s_f109_ka,s_f109_la,0.448,3.088
RT,C,2,53,s_m111_xje,s_m111_xte,0.772,1.595
RT,C,2,54,s_m112_bxi,s_m112_xzxi,0.780,1.821
RT,C,2,55,s_f103_xtxw,s_f103_nxw,0.660,1.489
RT,C,2,56,s_f103_vxy,s_f103_xsxy,0.772,1.983
RT,C,2,57,s_f113_xtxy,s_f113_fxy,-0.944,2.305
RT,C,2,58,s_m110_dxe,s_m110_gxe,-0.272,2.051
RT,C,2,59,s_m114_mxy,s_m114_kxy,0.496,2.053
RT,C,2,60,s_m107_txw,s_m107_rxw,0.328,1.955
RT,C,2,61,s_f105_vi,s_f105_xji,0.248,2.708
RT,C,2,62,s_f103_bxu,s_f103_xcxu,0.472,1.652
RT,C,2,63,s_m104_bu,s_m104_su,0.580,1.623
RT,C,2,64,s_m114_pxi,s_m114_xjxi,0.724,1.894
RT,C,2,65,s_f106_vc,s_f106_xcc,0.788,1.629
RT,C,2,66,s_f103_dxw,s_f103_xsxw,0.756,1.497
RT,C,2,67,s_m111_wc,s_m111_xzc,0.592,1.970
RT,C,2,68,s_m102_xco,s_m102_go,0.176,2.572
RT,C,2,69,s_f113_sxi,s_f113_gxi,0.388,2.114
RT,C,2,70,s_f106_xce,s_f106_re,0.388,2.756
RT,C,2,71,s_m114_hxu,s_m114_wxu,0.592,1.569
RT,C,2,72,s_f109_xsxo,s_f109_zxo,-0.428,2.289
RT,C,2,73,s_f108_hxo,s_f108_rxo,-0.616,1.839
RT,C,2,74,s_m107_gc,s_m107_xdc,0.524,2.696
RT,C,2,75,s_f109_mxr,s_f109_gxr,0.704,1.634
RT,C,2,76,s_f108_hxr,s_f108_yxr,-0.380,3.202
RT,C,2,77,s_m102_xtxo,s_m102_wxo,-0.588,2.175
RT,C,2,78,s_m114_xtxu,s_m114_bxu,0.772,39.742
RT,C,2,79,s_m111_hxi,s_m111_zxi,0.820,2.598
RT,C,2,80,s_m114_pxw,s_m114_mxw,-0.344,2.886
RT,C,2,81,s_m112_xzxq,s_m112_rxq,0.224,3.664
RT,C,2,82,s_m114_kxi,s_m114_yxi,-0.200,3.370
RT,C,2,83,s_f108_ni,s_f108_si,0.700,1.333
RT,C,2,84,s_m107_xsxy,s_m107_xzxy,-0.888,2.208
RT,C,2,85,s_m110_po,s_m110_xso,0.576,1.800
RT,C,2,86,s_m110_xjo,s_m110_xdo,0.352,2.931
RT,C,2,87,s_f113_ye,s_f113_ne,-0.284,2.135
RT,C,2,88,s_f109_sxe,s_f109_kxe,0.492,2.729
RT,C,2,89,s_m114_se,s_m114_xte,-0.260,5.797
RT,C,2,90,s_f113_we,s_f113_be,0.448,1.771
RT,C,2,91,s_m107_xtxy,s_m107_rxy,-0.252,4.224
RT,C,2,92,s_f101_nxe,s_f101_xdxe,-0.932,2.061
RT,C,2,93,s_m104_mxe,s_m104_fxe,0.684,1.727
RT,C,2,94,s_f101_xzu,s_f101_nu,0.592,1.890
RT,C,2,95,s_m102_kxr,s_m102_wxr,0.636,2.232
RT,C,2,96,s_f113_wxu,s_f113_vxu,-0.404,2.243
RT,C,2,97,s_f106_lxy,s_f106_vxy,-0.884,2.424
RT,C,2,98,s_f105_hxr,s_f105_xzxr,-0.404,1.666
RT,C,2,99,s_f106_xsxi,s_f106_fxi,-0.348,2.732
RT,C,2,100,s_f113_xdxi,s_f113_yxi,-0.724,1.951
RT,C,2,101,s_f109_mxe,s_f109_yxe,-0.568,2.058
RT,C,2,102,s_m110_xdu,s_m110_ku,0.524,2.229
RT,C,2,103,s_f105_hu,s_f105_lu,-0.740,2.895
RT,C,2,104,s_f103_hxq,s_f103_txq,0.520,1.738
RT,C,2,105,s_m112_xse,s_m112_xde,0.276,1.726
RT,C,2,106,s_m114_xsc,s_m114_mc,0.616,1.235
RT,C,2,107,s_f105_kxe,s_f105_dxe,0.536,3.026
RT,C,2,108,s_f103_rxu,s_f103_xdxu,-0.284,2.709
RT,C,2,109,s_f105_vxo,s_f105_gxo,0.184,3.056
RT,C,2,110,s_m104_ru,s_m104_su,0.676,1.515
RT,C,2,111,s_f109_tu,s_f109_gu,0.660,1.504
RT,C,2,112,s_m110_li,s_m110_di,0.388,2.147
RT,C,2,113,s_f103_sxw,s_f103_txw,0.576,1.573
RT,C,2,114,s_f103_fe,s_f103_ve,-0.720,2.453
RT,C,2,115,s_f106_xtxy,s_f106_xsxy,-0.580,2.331
RT,C,2,116,s_f108_zi,s_f108_mi,0.340,1.508
RT,C,2,117,s_m102_fxo,s_m102_lxo,-0.612,2.315
RT,C,2,118,s_m102_xju,s_m102_tu,-0.440,2.138
RT,C,2,119,s_m104_si,s_m104_fi,-0.872,1.966
RT,C,2,120,s_f109_xtxr,s_f109_vxr,0.304,3.669
RT,C,2,121,s_m107_dxw,s_m107_xcxw,0.512,1.582
RT,C,2,122,s_f105_hu,s_f105_su,0.700,2.264
RT,C,2,123,s_m107_dxy,s_m107_txy,-0.608,3.216
RT,C,3,0,s_f113_xtxq,s_f113_xdxq,-0.864,1.931
RT,C,3,1,s_f105_lxo,s_f105_xsxo,0.544,1.643
RT,C,3,0,s_f113_xtxq,s_f113_xdxq,-0.884,3.083
RT,C,3,1,s_f105_lxo,s_f105_xsxo,0.580,3.344
RT,C,3,2,s_m107_pxw,s_m107_xtxw,0.328,3.878
RT,C,3,3,s_f106_xtxw,s_f106_xcxw,0.548,1.838
RT,C,3,4,s_m111_yc,s_m111_bc,0.604,3.478
RT,C,3,5,s_m111_zxi,s_m111_xcxi,0.812,1.776
RT,C,3,6,s_f101_ro,s_f101_zo,0.088,6.357
RT,C,3,7,s_m114_vxi,s_m114_sxi,0.396,3.082
RT,C,3,8,s_m104_xjxr,s_m104_kxr,0.648,5.109
RT,C,3,9,s_m104_xjxo,s_m104_xsxo,-0.264,3.839
RT,C,3,10,s_m102_wxr,s_m102_yxr,-0.440,2.537
RT,C,3,11,s_f109_ta,s_f109_fa,-0.152,1.743
RT,C,3,12,s_f108_ru,s_f108_lu,-0.584,1.559
RT,C,3,13,s_f103_zxu,s_f103_vxu,0.160,1.466
RT,C,3,14,s_m114_xzxy,s_m114_xjxy,-0.728,2.255
RT,C,3,15,s_f108_xzxo,s_f108_lxo,0.540,22.328
RT,C,3,16,s_m104_xjxe,s_m104_fxe,0.616,2.521
RT,C,3,17,s_m111_sc,s_m111_lc,-0.384,3.232
RT,C,3,18,s_f105_xzxr,s_f105_pxr,-0.136,4.661
RT,C,3,19,s_f103_sxi,s_f103_dxi,-0.092,2.648
RT,C,3,20,s_m107_pe,s_m107_ve,-0.408,2.055
RT,C,3,21,s_f113_vc,s_f113_tc,-0.172,1.530
RT,C,3,22,s_m110_mxr,s_m110_xzxr,0.484,1.346
RT,C,3,23,s_f106_txu,s_f106_xzxu,0.640,1.822
RT,C,3,24,s_m112_xsxi,s_m112_nxi,-0.128,2.057
RT,C,3,25,s_f109_nxo,s_f109_fxo,0.140,2.141
RT,C,3,26,s_m102_ta,s_m102_ma,-0.204,1.842
RT,C,3,27,s_m111_xsxy,s_m111_sxy,0.204,2.496
RT,C,3,28,s_m111_dxw,s_m111_yxw,-0.292,2.254
RT,C,3,29,s_f106_lxi,s_f106_xdxi,-0.176,2.986
RT,C,3,30,s_m102_la,s_m102_ta,-0.632,2.367
RT,C,3,31,s_m107_xsxu,s_m107_hxu,0.272,3.288
RT,C,3,32,s_m104_xcxr,s_m104_lxr,-0.568,2.509
RT,C,3,33,s_f101_da,s_f101_ba,-0.796,2.146
RT,C,3,34,s_m112_pxw,s_m112_sxw,0.340,1.911
RT,C,3,35,s_m107_vc,s_m107_hc,-0.692,1.789
RT,C,3,36,s_f113_txu,s_f113_bxu,-0.536,2.041
RT,C,3,37,s_f108_yu,s_f108_xtu,-0.612,1.478
RT,C,3,38,s_m111_xtxu,s_m111_txu,0.404,2.485
RT,C,3,39,s_m112_gxw,s_m112_pxw,0.500,1.884
RT,C,3,40,s_f101_kxe,s_f101_xcxe,0.492,2.117
RT,C,3,41,s_f109_po,s_f109_ho,-0.540,1.439
RT,C,3,42,s_f106_xce,s_f106_me,0.232,2.297
RT,C,3,43,s_f106_xzxq,s_f106_xtxq,-0.396,3.377
RT,C,3,44,s_f106_wxq,s_f106_xcxq,0.316,2.234
RT,C,3,45,s_f113_nxw,s_f113_txw,0.268,1.510
RT,C,3,46,s_m112_dxu,s_m112_fxu,0.460,2.082
RT,C,3,47,s_m112_wxy,s_m112_lxy,-0.236,1.385
RT,C,3,48,s_m104_nu,s_m104_bu,0.660,1.871
RT,C,3,49,s_f113_xdc,s_f113_xcc,-0.164,1.270
RT,C,3,50,s_m111_vxq,s_m111_xdxq,-0.836,3.426
RT,C,3,51,s_m107_hxq,s_m107_xjxq,-0.632,2.685
RT,C,3,52,s_m114_xzxy,s_m114_vxy,-0.272,3.263
RT,C,3,53,s_m114_he,s_m114_xde,-0.472,2.250
RT,C,3,54,s_f103_bxi,s_f103_vxi,-0.912,2.795
RT,C,3,55,s_m110_xta,s_m110_ha,0.352,2.621
RT,C,3,56,s_f105_ru,s_f105_nu,0.448,2.357
RT,C,3,57,s_f109_xzi,s_f109_xci,-0.300,2.942
RT,C,3,58,s_f101_xtxr,s_f101_kxr,0.400,3.036
RT,C,3,59,s_f105_xso,s_f105_bo,0.568,2.060
RT,C,3,60,s_m107_zxq,s_m107_txq,0.628,1.908
RT,C,3,61,s_m110_xza,s_m110_ya,0.500,2.694
RT,C,3,62,s_m104_zo,s_m104_do,0.576,1.333
RT,C,3,63,s_m114_gxq,s_m114_rxq,0.736,2.147
RT,C,3,64,s_m112_kxq,s_m112_rxq,0.376,2.667
RT,C,3,65,s_f109_dxo,s_f109_vxo,0.564,1.542
RT,C,3,66,s_f101_wa,s_f101_ta,0.764,2.332
RT,C,3,67,s_f101_lxe,s_f101_xjxe,0.164,2.856
RT,C,3,68,s_m114_pxw,s_m114_xdxw,0.236,3.795
RT,C,3,69,s_f108_xcxe,s_f108_txe,0.392,2.521
RT,C,3,70,s_m112_zxu,s_m112_xtxu,0.432,3.532
RT,C,3,71,s_m114_we,s_m114_se,0.100,2.107
RT,C,3,72,s_f101_wxo,s_f101_gxo,0.612,2.232
RT,C,3,73,s_f103_yc,s_f103_gc,0.592,1.540
RT,C,3,74,s_f105_zo,s_f105_lo,-0.080,2.479
RT,C,3,75,s_f109_wi,s_f109_zi,-0.344,2.131
RT,C,3,76,s_f108_du,s_f108_hu,-0.456,1.935
RT,C,3,77,s_m111_pxy,s_m111_wxy,0.324,1.702
RT,C,3,78,s_m111_yxw,s_m111_sxw,0.568,1.468
RT,C,3,79,s_m104_bi,s_m104_pi,0.128,4.491
RT,C,3,80,s_m104_pi,s_m104_fi,-0.096,2.840
RT,C,3,81,s_m110_pxo,s_m110_lxo,0.328,1.803
RT,C,3,82,s_m114_mxw,s_m114_lxw,-0.276,2.635
RT,C,3,83,s_m111_kxq,s_m111_txq,-0.148,1.734
RT,C,3,84,s_m110_mxo,s_m110_xtxo,0.284,1.741
RT,C,3,85,s_m111_wxw,s_m111_xjxw,0.648,1.999
RT,C,3,86,s_f105_dxo,s_f105_nxo,-0.108,1.727
RT,C,3,87,s_m102_zxe,s_m102_fxe,0.124,3.243
RT,C,3,88,s_f109_yi,s_f109_xji,0.180,1.953
RT,C,3,89,s_m112_xdc,s_m112_fc,-0.304,1.687
RT,C,3,90,s_m112_mxi,s_m112_nxi,-0.480,2.458
RT,C,3,91,s_f108_xso,s_f108_wo,0.220,1.762
RT,C,3,92,s_f103_dc,s_f103_xdc,0.496,1.918
RT,C,3,93,s_m102_yu,s_m102_ru,-0.116,2.029
RT,C,3,94,s_f106_bxi,s_f106_gxi,-0.648,2.181
RT,C,3,95,s_f105_xza,s_f105_xda,-0.064,2.273
RT,C,3,96,s_f106_pe,s_f106_xce,0.460,1.329
RT,C,3,97,s_m107_ge,s_m107_he,-0.208,2.977
RT,C,3,98,s_f105_sa,s_f105_xca,0.560,1.863
RT,C,3,99,s_m114_gxu,s_m114_zxu,0.616,1.529
RT,C,3,100,s_f108_ka,s_f108_za,-0.228,1.963
RT,C,3,101,s_f105_po,s_f105_do,-0.140,1.843
RT,C,3,102,s_f106_mc,s_f106_xdc,0.208,1.721
RT,C,3,103,s_m102_vi,s_m102_mi,-0.492,2.473
RT,C,3,104,s_f109_bu,s_f109_zu,0.452,2.247
RT,C,3,105,s_m102_bxr,s_m102_hxr,-0.720,2.475
RT,C,3,106,s_m102_xcxo,s_m102_xsxo,-0.396,1.578
RT,C,3,107,s_f105_gxr,s_f105_xzxr,0.184,2.659
RT,C,3,108,s_m107_xsxu,s_m107_gxu,0.280,4.692
RT,C,3,109,s_m112_kc,s_m112_fc,0.328,3.756
RT,C,3,110,s_f101_si,s_f101_zi,-0.408,2.196
RT,C,3,111,s_f108_bxe,s_f108_lxe,0.492,3.603
RT,C,3,112,s_f101_nxr,s_f101_vxr,0.672,2.329
RT,C,3,113,s_f108_ra,s_f108_ma,-0.164,2.432
RT,C,3,114,s_f108_xtxr,s_f108_dxr,0.580,2.315
RT,C,3,115,s_f105_lxe,s_f105_nxe,-0.536,2.900
RT,C,3,116,s_m102_ri,s_m102_xsi,-0.220,2.247
RT,C,3,117,s_f113_yxy,s_f113_xsxy,0.628,1.777
RT,C,3,118,s_f109_bxe,s_f109_rxe,0.592,1.599
RT,C,3,119,s_f101_ko,s_f101_xso,0.196,3.749
RT,C,3,120,s_f106_mxy,s_f106_xjxy,0.364,1.665
RT,C,3,121,s_m107_vxq,s_m107_kxq,0.592,1.612
RT,C,3,122,s_f101_xda,s_f101_ta,0.228,2.385
RT,C,3,123,s_f113_me,s_f113_he,-0.244,2.573
TS,C,0,0,s_f105_pi,s_f105_ki,-0.872,3.649
TS,C,0,1,s_m102_ru,s_m102_yu,-0.704,2.822
TS,C,0,2,s_m107_xtxw,s_m107_pxw,0.668,3.626
TS,C,0,3,s_m104_do,s_m104_zo,0.952,2.795
TS,C,0,4,s_m111_xzc,s_m111_wc,0.436,3.467
TS,C,0,5,s_f105_dxe,s_f105_kxe,-0.208,3.409
TS,C,0,6,s_f101_gxo,s_f101_wxo,0.892,5.903
TS,C,0,7,s_m104_no,s_m104_zo,0.444,4.282
TS,C,0,8,s_m112_xde,s_m112_xse,0.208,5.837
TS,C,0,9,s_m107_xjxq,s_m107_hxq,0.616,4.100
TS,C,0,10,s_f108_lu,s_f108_ru,-0.932,2.402
TS,C,0,11,s_m104_fa,s_m104_ya,0.688,5.359
TS,C,0,12,s_m104_bu,s_m104_nu,0.152,3.977
TS,C,0,13,s_f106_vxy,s_f106_lxy,0.096,9.053
TS,C,0,14,s_f113_fxw,s_f113_bxw,-0.224,7.756
TS,C,0,15,s_m112_gxq,s_m112_nxq,0.360,3.234
TS,C,0,16,s_m114_kxy,s_m114_mxy,0.764,2.699
TS,C,0,17,s_m111_zxi,s_m111_hxi,0.568,6.251
TS,C,0,18,s_f101_kxr,s_f101_xtxr,0.700,5.926
TS,C,0,19,s_m114_xzxq,s_m114_zxq,-0.512,4.707
TS,C,0,20,s_m112_se,s_m112_me,0.232,2.928
TS,C,0,21,s_m107_ve,s_m107_pe,0.748,7.627
TS,C,0,22,s_f103_dxi,s_f103_sxi,0.700,2.989
TS,C,0,23,s_m114_lxw,s_m114_mxw,-0.424,2.774
TS,C,0,24,s_f103_xsxy,s_f103_vxy,0.292,11.907
TS,C,0,25,s_m104_ho,s_m104_ko,0.364,4.290
TS,C,0,26,s_m110_nxe,s_m110_xcxe,0.724,5.391
TS,C,0,27,s_m104_su,s_m104_ru,-0.248,4.227
TS,C,0,28,s_m112_xtxu,s_m112_zxu,-0.620,7.055
TS,C,0,29,s_f105_bo,s_f105_xso,-0.164,5.125
TS,C,0,30,s_m110_xtxo,s_m110_mxo,-0.192,5.524
TS,C,0,31,s_f105_lo,s_f105_zo,0.872,7.384
TS,C,0,32,s_m107_yc,s_m107_zc,0.328,3.430
TS,C,0,33,s_f105_pxr,s_f105_xzxr,-0.152,3.488
TS,C,0,34,s_m112_fc,s_m112_xdc,-0.596,13.267
TS,C,0,35,s_m107_he,s_m107_ge,0.832,6.350
TS,C,0,36,s_f109_fa,s_f109_ta,-0.224,3.395
TS,C,0,37,s_f108_lxo,s_f108_xzxo,0.564,5.171
TS,C,0,38,s_f101_zo,s_f101_ro,-0.428,2.384
TS,C,0,39,s_m111_ge,s_m111_fe,0.520,4.378
TS,C,0,40,s_m102_wxr,s_m102_kxr,-0.108,6.330
TS,C,0,41,s_f105_xzxr,s_f105_gxr,0.116,9.014
TS,C,0,42,s_m102_gu,s_m102_lu,-0.284,5.568
TS,C,0,43,s_m102_fxe,s_m102_zxe,-0.428,2.510
TS,C,0,44,s_f109_wa,s_f109_fa,0.828,3.286
TS,C,0,45,s_f108_hu,s_f108_du,0.768,14.063
TS,C,0,46,s_f105_nxe,s_f105_lxe,-0.220,5.183
TS,C,0,47,s_f101_ba,s_f101_da,0.304,7.184
TS,C,0,48,s_m104_su,s_m104_bu,0.768,3.236
TS,C,0,49,s_m107_hc,s_m107_vc,-0.724,2.644
TS,C,0,50,s_f108_xco,s_f108_xjo,-0.332,3.356
TS,C,0,51,s_f113_vxu,s_f113_wxu,-0.252,5.350
TS,C,0,52,s_f105_xda,s_f105_xza,0.400,2.939
TS,C,0,53,s_f109_rxe,s_f109_bxe,0.856,5.216
TS,C,0,54,s_f109_xci,s_f109_xzi,-0.312,3.070
TS,C,0,55,s_m104_lxr,s_m104_xcxr,0.000,2.788
TS,C,0,56,s_f108_wo,s_f108_xso,-0.124,3.953
TS,C,0,57,s_f103_xdc,s_f103_dc,0.828,2.565
TS,C,0,58,s_f103_txw,s_f103_sxw,0.340,57.845
TS,C,0,59,s_f105_do,s_f105_po,-0.232,4.254
TS,C,0,60,s_f105_nxo,s_f105_dxo,0.736,10.737
TS,C,0,61,s_m107_txy,s_m107_dxy,-0.040,9.028
TS,C,0,62,s_f105_nu,s_f105_ru,-0.592,2.963
TS,C,0,63,s_f106_xsxy,s_f106_xtxy,0.172,3.104
TS,C,0,64,s_f105_xji,s_f105_vi,-0.368,3.898
TS,C,0,65,s_f109_gu,s_f109_tu,0.296,2.899
TS,C,0,66,s_f108_lxe,s_f108_bxe,0.668,3.769
TS,C,0,67,s_f106_gxi,s_f106_bxi,0.688,5.530
TS,C,0,68,s_m111_sxw,s_m111_yxw,0.704,8.933
TS,C,0,69,s_f113_be,s_f113_we,0.000,2.562
TS,C,0,70,s_f113_xsxy,s_f113_yxy,0.196,2.680
