gender id vowel accuracy iy ih ei eh ae ah aw oa oo uw uh er vote
g 04 oa 95.0 0 0 0 0 0 0 0 19 0 1 0 0 oa
g 04 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 04 uh 90.0 0 0 0 0 0 0 0 0 2 0 18 0 uh
g 04 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
g 05 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 05 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 05 aw 60.0 0 0 0 0 0 8 12 0 0 0 0 0 aw
g 05 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
g 05 ei 95.0 0 0 19 0 1 0 0 0 0 0 0 0 ei
g 05 er 70.0 0 0 1 0 0 0 0 0 3 0 2 14 er
g 05 ih 90.0 0 18 0 2 0 0 0 0 0 0 0 0 ih
g 05 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 05 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 05 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 05 uh 55.0 0 0 0 0 0 7 2 0 0 0 11 0 uh
g 05 uw 75.0 0 0 0 0 0 0 0 0 5 15 0 0 uw
g 06 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 06 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 06 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
g 06 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 06 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 06 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 06 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 06 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 06 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 06 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 06 uh 90.0 0 0 0 0 0 2 0 0 0 0 18 0 uh
g 06 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 07 ae 85.0 0 0 0 3 17 0 0 0 0 0 0 0 ae
g 07 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
g 07 aw 40.0 0 0 0 0 0 11 8 0 0 0 1 0 ah
g 07 eh 80.0 0 4 0 16 0 0 0 0 0 0 0 0 eh
g 07 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 07 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 07 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
g 07 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 07 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 07 oo 95.0 0 0 0 0 0 0 0 0 19 0 0 1 oo
g 07 uh 90.0 0 0 0 0 0 0 0 0 2 0 18 0 uh
g 07 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 08 ae 85.0 0 0 0 3 17 0 0 0 0 0 0 0 ae
g 08 ah 90.0 0 0 0 0 2 18 0 0 0 0 0 0 ah
g 08 aw 80.0 0 0 0 0 0 2 16 0 0 0 1 1 aw
g 08 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 08 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 08 er 95.0 0 0 0 0 0 0 0 0 0 0 1 19 er
g 08 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 08 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 08 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 08 oo 85.0 0 0 0 0 0 1 0 0 17 0 1 1 oo
g 08 uh 70.0 0 0 0 0 0 1 4 0 1 0 14 0 uh
g 08 uw 95.0 0 0 0 0 0 0 0 1 0 19 0 0 uw
g 09 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 09 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 09 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
g 09 eh 85.0 0 0 0 17 3 0 0 0 0 0 0 0 eh
g 09 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 09 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 09 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 09 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 09 oa 75.0 0 0 0 0 0 0 0 15 2 3 0 0 oa
g 09 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 09 uh 90.0 0 0 0 0 0 0 0 0 2 0 18 0 uh
g 09 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 10 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 10 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 10 aw 85.0 0 0 0 0 0 3 17 0 0 0 0 0 aw
g 10 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
g 10 ei 90.0 0 0 18 1 0 0 1 0 0 0 0 0 ei
g 10 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 10 ih 90.0 0 18 0 2 0 0 0 0 0 0 0 0 ih
g 10 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 10 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 10 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 10 uh 95.0 0 0 0 0 0 0 1 0 0 0 19 0 uh
g 10 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 11 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 11 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
g 11 aw 45.0 0 0 0 0 1 10 9 0 0 0 0 0 ah
g 11 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 11 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 11 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 11 ih 90.0 0 18 1 1 0 0 0 0 0 0 0 0 ih
g 11 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 11 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 11 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 11 uh 95.0 1 0 0 0 0 0 0 0 0 0 19 0 uh
g 11 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
g 12 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 12 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 12 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
g 12 eh 100.0 0 0 0 19 0 0 0 0 0 0 0 0 eh
g 12 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 12 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 12 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 12 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 12 oa 80.0 0 0 0 0 0 0 0 16 3 0 0 1 oa
g 12 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 12 uh 95.0 0 0 0 0 0 0 0 0 1 0 19 0 uh
g 12 uw 80.0 0 0 0 0 0 0 0 1 3 16 0 0 uw
g 13 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 13 ah 90.0 0 0 0 0 0 18 0 0 0 0 2 0 ah
g 13 aw 95.0 0 0 0 0 0 0 19 0 0 0 1 0 aw
g 13 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 13 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 13 er 95.0 0 0 0 0 0 0 0 0 1 0 0 19 er
g 13 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 13 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 13 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 13 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 13 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
g 13 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 14 ae 90.0 0 0 0 2 18 0 0 0 0 0 0 0 ae
g 14 ah 50.0 0 0 0 0 0 10 9 0 0 0 1 0 ah
g 14 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
g 14 eh 35.0 0 13 0 7 0 0 0 0 0 0 0 0 ih
g 14 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 14 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 14 ih 90.0 0 18 0 1 0 0 0 0 0 1 0 0 ih
g 14 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 14 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 14 oo 45.0 0 0 0 0 0 0 0 0 9 11 0 0 uw
g 14 uh 85.0 0 0 0 0 0 0 0 0 3 0 17 0 uh
g 14 uw 85.0 0 0 0 0 0 0 0 1 2 17 0 0 uw
g 15 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 15 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 15 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
g 15 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 15 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 15 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 15 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 15 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 15 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 15 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
g 15 uh 90.0 0 0 0 0 0 1 0 0 1 0 18 0 uh
g 15 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
g 17 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
g 17 ah 90.0 0 0 0 0 0 18 1 0 0 0 1 0 ah
g 17 aw 95.0 0 0 0 0 0 0 19 0 0 0 1 0 aw
g 17 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
g 17 ei 85.0 0 3 17 0 0 0 0 0 0 0 0 0 ei
g 17 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 17 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 17 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 17 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 17 oo 90.0 0 0 0 0 0 0 0 0 18 1 1 0 oo
g 17 uh 95.0 0 0 0 0 1 0 0 0 0 0 19 0 uh
g 17 uw 75.0 0 4 0 0 0 0 0 0 1 15 0 0 uw
g 18 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 18 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
g 18 aw 75.0 0 0 0 0 0 5 15 0 0 0 0 0 aw
g 18 eh 70.0 0 0 0 14 6 0 0 0 0 0 0 0 eh
g 18 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 18 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 18 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
g 18 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 18 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 18 oo 85.0 0 0 0 0 0 0 0 0 17 0 3 0 oo
g 18 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
g 18 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 19 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 19 ah 75.0 0 0 0 0 4 15 0 0 1 0 0 0 ah
g 19 aw 65.0 0 0 0 1 0 6 13 0 0 0 0 0 aw
g 19 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 19 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 19 er 95.0 0 0 0 1 0 0 0 0 0 0 0 19 er
g 19 ih 85.0 0 17 0 3 0 0 0 0 0 0 0 0 ih
g 19 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 19 oa 95.0 0 0 0 0 0 0 0 19 0 0 0 1 oa
g 19 oo 75.0 0 0 0 0 0 0 0 0 15 0 5 0 oo
g 19 uh 85.0 0 0 0 0 0 3 0 0 0 0 17 0 uh
g 19 uw 90.0 0 0 0 0 0 0 0 0 2 18 0 0 uw
g 20 ae 95.0 0 0 0 0 19 0 1 0 0 0 0 0 ae
g 20 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 20 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
g 20 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
g 20 ei 95.0 0 0 19 1 0 0 0 0 0 0 0 0 ei
g 20 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 20 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 20 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 20 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 20 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 20 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
g 20 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
g 21 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 21 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
g 21 aw 30.0 0 0 0 0 0 8 6 0 0 0 6 0 ah
g 21 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 21 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 21 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 21 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 21 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 21 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 21 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 21 uh 90.0 0 0 0 0 0 0 0 0 2 0 18 0 uh
g 21 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
